id,name,rating
3763,鬼婆,3
7348,Robinson Crusoe on Mars,3
895,Андрей Рублёв,2
2661,Batman,3
789,Ostře sledované vlaky,3
2097,Daikyojû Gappa,3
135,Dont Look Back,3
4191,La mariée était en noir,3
26204,Tony Rome,3
5767,Two for the Road,3
27277,The War Wagon,3
42634,Petulia,2
118872,The Subject Was Roses,5
5638,Alice's Restaurant,2
1846,Marlowe,3
5928,The Reivers,3
31672,Città violenta,1
2860,Le genou de Claire,3
26606,Performance,3
2998,Zabriskie Point,3
839,Duel,2
36850,A New Leaf,3
5822,Sweet Sweetback's Baadasssss Song,2
40732,Utvandrarna,3
760,Les aventures de Rabbi Jacob,3
1410,Dark Star,2
62761,The Cars That Ate Paris,4
5558,Le Fantôme de la liberté,1
3043,Flesh for Frankenstein,2
8327,The Holy Mountain,3
5618,"Cousin, Cousine",4
1835,"Farewell, My Lovely",3
1829,L'Histoire d'Adèle H.,2
5725,Supervixens,3
3870,Novecento,3
1660,L'argent de poche,3
6476,From Noon Till Three,3
26842,The Message,3
5651,Up!,3
1421,L'Homme qui aimait les femmes,2
62847,The Hound of the Baskervilles,4
45691,Picassos Äventyr,2
86295,Treasure of the Yankee Zephyr,2
6341,Blue Thunder,3
27679,D.C. Cab,3
7012,The Day After,3
32689,Prénom Carmen,3
232,Rumble Fish,3
30707,Star 80,3
1884,The Ewok Adventure,3
33138,The Times of Harvey Milk,3
8221,¿Qué he hecho yo para merecer esto!,3
8868,Astérix et la surprise de César,2
27064,Mishima: A Life in Four Chapters,3
31600,Target,2
26555,Club Paradise,3
42021,Ginger e Fred,3
4043,La Ley del Deseo,3
2172,Ofelas,3
8852,Prince of Darkness,3
49815,The Whales of August,4
8677,The Bourne Identity,3
26369,Cannibal Women in the Avocado Jungle of Death,3
49314,Dominick and Eugene,3
93457,Split Decisions,3
4271,La Vie est un long fleuve tranquille,3
2927,Moon 44,3
25943,Almost an Angel,3
27274,Frankenhooker,4
1662,State of Grace,2
31923,"Welcome Home, Roxy Carmichael",3
1483,Begotten,3
4539,Hearts of Darkness: A Filmmaker's Apocalypse,2
31696,A Kiss Before Dying,3
6463,Other People's Money,3
5048,Prospero's Books,2
41792,Rubin and Ed,2
47714,Il ladro di bambini,3
48150,Un Cœur en Hiver,2
5051,The Baby of Mâcon,3
5187,Three of Hearts,3
8983,Felidae,3
2061,Pusher,2
148478,Sairaan kaunis maailma,3
2460,Tierra,2
74097,Bikini Summer III: South Beach Heat,3
26124,Face,2
116008,Chicago Cab,3
8765,Nirvana,3
26644,Photographing Fairies,3
26215,Quicksilver Highway,3
5470,Beowulf,3
1283,"Torrente, el brazo tonto de la ley",4
8697,我是誰,4
7096,Merlin,4
344,Bang Boom Bang - Ein todsicheres Ding,2
55257,Juha,3
2487,修羅雪姫,2
3716,Im Juli,2
9011,The Prophecy 3: The Ascent,3
2332,Taxi 2,2
5458,Cruel Intentions 2,2
54491,The Trumpet Of The Swan,2
844,2046,3
2463,暗戰,3
32166,Chasing Sleep,2
52666,Dług,3
26245,Dark Prince: The True Story of Dracula,3
467,The Hole,3
38294,Purely Belter,3
2899,Astérix & Obélix Mission Cléopâtre,3
3577,Der Tunnel,2
2440,공동경비구역 JSA,3
41714,The Beautiful Country,3
919,Blood: The Last Vampire,3
211,Berlin is in Germany,3
6382,The Nugget,4
2191,Stranded,3
437,Cube 2: Hypercube,2
4592,Carolina,2
2111,巴尔扎克与小裁缝,3
4612,Absolon,3
4689,복수는 나의 것,3
5552,Immortel (ad vitam),3
4326,Herr Lehmann,3
26491,Tipping the Velvet,3
32250,呪怨,3
5844,アライヴ,3
49007,Iron Jawed Angels,3
3177,Batoru rowaiaru II: Chinkonka,2
4972,De grønne slagtere,2
2841,Un long dimanche de fiançailles,3
363,Gegen die Wand,3
4254,कल हो ना हो,2
25757,Comic Book: The Movie,2
670,올드보이,4
1913,Mar adentro,3
2539,Spanglish,3
5528,Les Choristes,3
1114,Die Geschichte vom weinenden Kamel,3
179,The Interpreter,2
83,Open Water,3
4836,Layer Cake,3
3396,The Yes Men,3
1404,Ae Fond Kiss...,3
464,Så som i himmelen,2
5889,あずみ,4
1126,In My Father's Den,2
1392,Born into Brothels,3
1843,Dig!,2
291,Riding Giants,2
88138,Dear Pillow,3
5460,Cruel Intentions 3,2
4896,Muxmäuschenstill,3
3509,A Scanner Darkly,3
33150,Howard Zinn: You Can't Be Neutral on a Moving Train,3
986,Falstaff,3
70,Million Dollar Baby,3
56616,不散,3
205,Hotel Rwanda,3
5183,Travels with My Aunt,2
118,Charlie and the Chocolate Factory,3
1280,빈집,4
421,The Life Aquatic with Steve Zissou,3
2567,The Aviator,3
6478,Beyond the Sea,3
1901,In Good Company,3
693,Meet the Fockers,3
842,The Assassination of Richard Nixon,2
1853,In the Realms of the Unreal,1
79008,Jinxed!,3
34326,仁義なき戦い,3
59143,Mikey and Nicky,3
7229,Tais-toi !,2
2091,The Badge,2
6439,Racing Stripes,3
7214,Coach Carter,2
26488,Torremolinos 73,3
27549,Beastmaster 2: Through the Portal of Time,3
43892,Gold Diggers of 1935,4
8422,Rocco e i suoi fratelli,4
989,The Mortal Storm,4
25970,I Married a Witch,3
26581,Dr. Who and the Daleks,2
342,Sommersturm,3
613,Der Untergang,3
273,Das weisse Rauschen,3
8978,Assault on Precinct 13,2
8968,Boogeyman,3
6961,The Wedding Date,3
31165,Inside I'm Dancing,4
2517,誰も知らない,3
43801,The Devil and Miss Jones,4
661,Die Ehe der Maria Braun,3
2436,Double Dragon,3
6317,Rosenstraße,3
42011,Marusa no onna,3
7454,The Bunker,2
63617,Reap the Wild Wind,4
4935,ハウルの動く城,3
8953,Steamboy,3
41569,The Nomi Song,3
8488,Hitch,4
561,Constantine,3
8340,لاک‌پشت‌ها هم پرواز می‌کنند,3
6414,Beautiful Boxer,3
1942,Bunny Lake Is Missing,3
3040,Ночной дозор,3
2926,The Three Musketeers,3
4710,Masculin féminin,3
5204,Kontroll,3
4974,5x2,2
258,Domicile Conjugal,2
8016,Germania anno zero,3
4235,Le Clan des Siciliens,4
4551,Be Cool,2
30856,Gunner Palace,4
26,LaLehet Al HaMayim,3
2026,Hostage,2
43912,Courage Mountain,2
3115,ゴジラ・エビラ・モスラ　南海の大決闘,3
6593,ゴジラvsメカゴジラ,3
33539,Once Upon a Forest,3
1918,Or,3
1093,Ascenseur pour l'échafaud,3
438,Cube Zero,2
1589,The Boys from County Clare,3
540,D.E.B.S.,2
84298,Arrowsmith,3
48598,Böse Zellen,3
32078,Panic in the Streets,3
26038,Call Northside 777,3
158,Knockin' on Heaven's Door,2
1772,City of Hope,2
5996,We're No Angels,3
187,Sin City,3
7364,Sahara,3
27271,Eye of the Tiger,3
2029,Tanguy,3
26774,The Blood on Satan's Claw,3
49225,Age of Consent,3
3875,Brødre,3
74948,Steppenwolf,3
26638,Il deserto rosso,2
4595,Jour de Fête,3
775,Le Voyage dans la Lune,2
50183,Восхождение,3
7342,Carrie,2
33641,Frankenfish,3
32128,Category 6: Day of Destruction,2
69069,The Chant of Jimmie Blacksmith,3
64167,Let Him Have It,2
7453,The Hitchhiker's Guide to the Galaxy,2
6183,Barfuß,3
8220,Entre tinieblas,3
30863,Mutant Aliens,3
8976,A Lot Like Love,3
1495,Kingdom of Heaven,1
1640,Crash,2
43260,Jubal,1
26614,La Chienne,4
26810,Brodeuses,3
1566,Die Brücke,3
37720,The Hiding Place,3
2444,La ardilla roja,3
1279,사마리아,3
1895,Star Wars: Episode III - Revenge of the Sith,3
4379,Monster-in-Law,3
85014,天師撞邪,2
27,9 Songs,3
953,Madagascar,4
921,Cinderella Man,3
787,Mr. & Mrs. Smith,3
3011,Good Neighbor Sam,3
272,Batman Begins,3
5845,Aragami,2
2287,Rize,3
2994,Diabolik,4
1382,Me and You and Everyone We Know,2
276,Die fetten Jahre sind vorbei,3
38046,Retrograde,3
2151,Man with the Screaming Brain,3
42491,Ulzana's Raid,3
26323,Bordertown,2
115565,Equinox,3
2095,Desert Saints,2
26762,The Outfit,3
74,War of the Worlds,3
4889,Billion Dollar Brain,3
1667,La Marche de l'empereur,2
100196,Julian Po,3
78344,Ha-Kochavim Shel Shlomi,3
9009,Dark Water,3
1553,De battre mon cœur s'est arrêté,3
1826,Les Poupées Russes,1
36401,Pornografia,2
1635,The Island,3
1696,The Devil's Rejects,3
1665,Last Days,2
5237,Dust Devil,3
308,Broken Flowers,3
5319,Hum Dil De Chuke Sanam,3
85783,The Star,5
6519,The Dukes of Hazzard,3
25956,Secuestro Express,2
1444,Junebug,3
8292,Four Brothers,3
501,Grizzly Man,3
27292,Prime Cut,3
25975,My Date with Drew,3
27217,Hafið,4
6957,The 40 Year Old Virgin,3
1917,Qui a tué Bambi ?,3
79684,Contraband,3
445,Caché,2
4442,The Brothers Grimm,3
1985,The Constant Gardener,2
9007,Just Like Heaven,3
1830,Lord of War,2
7182,Venom,2
340,Everything is Illuminated,3
1546,Thumbsucker,3
51277,Now and Forever,3
1676,Will Penny,3
26259,大醉俠,3
77744,Kitty Foyle,4
8814,Doom,2
8202,Æon Flux,3
3118,Frankenstein 90,3
2125,Wedlock,3
1947,An Unfinished Life,3
49220,Zozo,3
8643,The Exorcism of Emily Rose,3
3933,Corpse Bride,2
8923,Green Street Hooligans,3
59,A History of Violence,3
257,Oliver Twist,3
398,Capote,2
647,Final Fantasy VII: Advent Children,3
349,Crustacés et coquillages,3
27176,"The Prize Winner of Defiance, Ohio",3
533,The Curse of the Were-Rabbit,2
5236,Kiss Kiss Bang Bang,4
5471,Beowulf & Grendel,2
1559,Sweet Movie,1
3527,Don't Come Knocking,3
27759,55 Days at Peking,1
26513,Punishment Park,2
38583,Separate Lies,3
142,Brokeback Mountain,2
45899,لیلا,3
3291,"Good Night, and Good Luck.",1
791,The Fog,3
2610,Shopgirl,3
1656,The Legend of Zorro,3
41566,New York Doll,3
6963,The Weather Man,3
215,Saw II,3
2313,Prime,3
5335,Teorema,3
25918,Champion,3
3554,Mahogany,3
1951,Manderlay,3
25763,Damnation Alley,3
259,L'amour en fuite,3
25,Jarhead,3
5620,"Nachts, wenn Dracula erwacht",3
231,Syriana,2
8999,Derailed,3
4348,Pride & Prejudice,3
674,Harry Potter and the Goblet of Fire,2
69,Walk the Line,3
1833,Rent,3
65045,L'ora di religione (Il sorriso di mia madre),2
6795,Zathura: A Space Adventure,2
7301,Lonesome Jim,3
1420,Breakfast on Pluto,3
9005,The Ice Harvest,3
7010,The Wild Geese,3
6529,Hondo,3
3124,The Evil of Frankenstein,3
8425,L'Horloger de Saint-Paul,2
2153,The Driver,2
116,Match Point,3
5741,Lorna,3
67,Paradise Now,3
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2
254,King Kong,2
1904,Memoirs of a Geisha,3
2008,Wu Ji,2
27031,上意討ち 拝領妻始末,1
917,Mother India,3
84847,Cinderella Liberty,3
2777,파란대문,2
8290,La Grande Vadrouille,1
612,Munich,2
546,Transamerica,2
2800,Rumor Has It...,3
4495,El espíritu de la colmena,3
33081,Paheli,3
43899,David Copperfield,3
6935,Yamakasi - Les samouraïs des temps modernes,4
60566,She,3
4550,친절한 금자씨,3
6934,Yesterday,3
174865,Penelope,1
1690,Hostel,3
834,Underworld: Evolution,2
25890,Looking for Comedy in the Muslim World,3
26782,Тіні забутих предків,3
27742,降霊,3
72856,Hallelujah,3
4772,Cul-de-sac,3
2455,Vivement dimanche!,3
43626,Sword of Gideon,2
27344,Swamp Women,3
2117,Sophie Scholl – Die letzten Tage,3
1969,Bandidas,2
97936,Sweet November,3
17,The Dark,3
45726,Julie,2
31894,The Tuskegee Airmen,2
86168,I Could Go on Singing,3
30712,Free Money,3
292,Dave Chappelle's Block Party,3
1544,Imagine Me & You,2
1651,La sirène du Mississipi,3
33799,Place Vendôme,3
5145,The Business,3
7304,Running Scared,3
2207,16 Blocks,3
6877,Failure to Launch,4
950,Ice Age: The Meltdown,4
4173,"Stromboli, terra di dio",3
7483,Free Zone,4
1967,Ask the Dust,3
752,V for Vendetta,2
388,Inside Man,3
868,Tsotsi,3
25874,The Illustrated Man,3
114875,The Dark at the Top of the Stairs,1
1379,Laitakaupungin valot,3
582,Das Leben der Anderen,3
52885,"Csillagosok, Katonák",3
1561,Mouchette,3
186,Lucky Number Slevin,2
8410,The Wild Blue Yonder,3
219,Volver,3
3093,Basic Instinct 2,3
460,Alles auf Zucker!,2
8998,Friends with Money,3
44947,Le roi danse,3
34193,Magic,2
4441,Candy,3
84954,Geheimnisse einer Seele,3
26514,Where the Red Fern Grows,3
4257,Scary Movie 4,2
2652,Hard Candy,3
1629,La chinoise,3
5820,The Sentinel,4
588,Silent Hill,3
1557,23,3
8982,ต้มยำกุ้ง,3
956,Mission: Impossible III,3
1416,해안선,3
560,Secret Beyond the Door,3
5717,Man Push Cart,2
503,Poseidon,3
591,The Da Vinci Code,2
920,Cars,3
26116,The Mechanik,3
806,The Omen,3
2044,The Lake House,2
350,The Devil Wears Prada,3
58,Pirates of the Caribbean: Dead Man's Chest,3
1819,"You, Me and Dupree",3
2295,Clerks II,3
4474,My Super Ex-Girlfriend,3
4962,"Adieu, plancher des vaches!",2
1887,Marie Antoinette,2
1841,Lady in the Lake,2
71762,Proverka na Dorogakh,4
1611,Das Wunder von Bern,3
1781,An Inconvenient Truth,3
8997,Hollow Man II,3
26567,The War Within,2
27320,Jack Frost 2: Revenge of the Mutant Killer Snowman,4
410,Sommer vorm Balkon,2
31692,The Public Eye,3
31998,Without Love,2
4375,Triple Cross,3
8008,Mouth to Mouth,3
7872,The Road to Guantanamo,4
773,Little Miss Sunshine,3
126090,Gori vatra!,3
36576,Curse of the Pink Panther,3
1164,Babel,3
71282,China Seas,3
31915,Prophecy,3
43838,Young Mr. Lincoln,2
27716,Coonskin,4
26826,Príbehy obycejného sílenství,4
81312,Tylko mnie kochaj,2
5070,Combien tu m'aimes ?,2
326,Snakes on a Plane,4
512,Scoop,2
1593,Night at the Museum,2
1852,World Trade Center,2
1262,Stranger Than Fiction,4
126781,The Last Angry Man,2
82,Miami Vice,4
1986,"Va, vis et deviens",2
31152,On Dangerous Ground,2
2805,ฟ้าทะลายโจร,2
47880,Mrs Palfrey at The Claremont,3
31032,Moartea domnului Lăzărescu,2
51857,Cría Cuervos,3
1948,Crank,3
148,The Secret Life of Words,3
5289,Chaos,3
1023,Adams æbler,3
2168,2:37,3
26502,Seven Men from Now,3
7291,36 Quai des Orfèvres,2
4913,"Sorry, Haters",3
44892,The Music Box,1
64499,Quinceañera,3
271,Ronja Rövardotter,3
1116,The Wind That Shakes the Barley,3
5072,Severance,3
2566,Le temps qui reste,2
1249,Hollywoodland,3
171771,La Cicatrice,3
1776,Jesus Camp,2
1963,활,3
1381,The Fountain,2
300,La science des rêves,3
31148,City for Conquest,4
6948,The Woods,3
390,Lisbon Story,3
1595,Land of Plenty,1
1622,Lemming,2
5726,Mondo Topless,3
1666,The Bridge,2
5721,Vixen!,3
1579,Apocalypto,3
1717,All the King's Men,2
2753,De Aanslag,3
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,3
1417,El laberinto del fauno,2
4643,The Guardian,2
7484,Open Season,3
1422,The Departed,3
8332,Antikörper,3
3593,Dr. Cyclops,1
1975,The Grudge 2,2
8975,The Marine,1
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,3
86,Elementarteilchen,3
1440,Little Children,2
1523,The Last King of Scotland,2
1378,Shortbus,3
1124,The Prestige,3
3683,Flags of Our Fathers,4
4285,Nach Fünf im Urwald,3
8194,A Guide To Recognizing Your Saints,3
5890,あずみ２　Death or Love,3
6077,13 Tzameti,3
214,Saw III,4
1123,Catch a Fire,3
1427,Perfume: The Story of a Murderer,2
4928,"The World, the Flesh and the Devil",4
2152,Dixie Chicks: Shut Up and Sing,2
8588,Shooting Dogs,3
2357,10 Items or Less,4
1581,The Holiday,2
313,Snow Cake,3
5698,The Great Train Robbery,2
2179,Tenacious D in The Pick of Destiny,3
2447,The Nativity Story,3
1372,Blood Diamond,3
54910,Off the Black,3
2486,Eragon,2
1246,Rocky Balboa,3
40574,Girl Shy,3
77966,Red-Headed Woman,4
46948,Power,3
1247,The Good Shepherd,4
1125,Dreamgirls,3
1646,Freedom Writers,2
1730,INLAND EMPIRE,3
8618,The History Boys,3
1259,Notes on a Scandal,3
27067,La Vie de Jésus,3
182,The Good German,3
1251,Letters from Iwo Jima,4
5393,Happily N'Ever After,3
1931,Stomp the Yard,3
8275,American Pie Presents: The Naked Mile,3
2433,Les demoiselles de Rochefort,3
2204,Alice in den Städten,3
1773,American Madness,3
27095,Douches froides,4
4283,Primeval,3
7457,Alpha Dog,2
8398,The Hitcher,3
3549,Efter brylluppet,3
6166,Dinner for One,2
46919,Sedmikrásky,3
1265,Bridge to Terabithia,3
27432,Killer of Sheep,4
1257,Because I Said So,3
1248,Hannibal Rising,4
56165,Billy the Kid vs. Dracula,3
5206,Direktøren for det hele,2
1252,Lonely Hearts,4
2062,Ratatouille,3
2266,"Paris, je t'aime",2
5172,The Astronaut Farmer,2
40973,Myra Breckinridge,3
2016,Indigènes,2
3024,The Strange Case of Dr. Jekyll and Mr. Hyde,2
47200,Shiza,3
1250,Ghost Rider,4
4169,Breach,3
3594,The Number 23,3
26655,Like Mike 2: Streetball,3
42721,けんかえれじい,1
27523,Salvatore Giuliano,3
4638,Hot Fuzz,2
1993,Nuovomondo,2
5691,I racconti di Canterbury,1
6443,Der Wald vor lauter Bäumen,3
1738,Next,3
1253,Breaking and Entering,3
1949,Zodiac,4
7006,White Noise 2: The Light,3
27040,Meshes of the Afternoon,4
27864,The Lathe of Heaven,2
8965,Atlantis: Milo's Return,3
1271,300,3
2267,The Last Mimzy,2
6691,Hors de prix,2
1255,괴물,3
31040,The Situation,3
2977,Becoming Jane,2
5413,Omagh,3
27919,The Second Chance,4
2355,Reign Over Me,3
7485,Shooter,3
1273,TMNT,4
4657,Jindabyne,2
8199,Dreamland,3
56474,Filantropica,3
5177,Voksne mennesker,3
8270,The Lookout,3
1683,The Reaping,3
1267,Meet the Robinsons,4
1272,Sunshine,3
1590,Copying Beethoven,2
7183,Perfect Stranger,3
1534,Pathfinder,3
32627,The MacKintosh Man,1
1407,La Môme,3
1441,The Contract,3
6145,Fracture,2
1987,Benny's Video,2
1268,Mr. Bean's Holiday,3
559,Spider-Man 3,3
1950,Lucky You,4
4977,パプリカ,3
27904,แสงศตวรรษ,3
2269,Дневной дозор,2
1919,Away from Her,3
4964,Knocked Up,3
2976,Hairspray,3
8421,"Zidane, un portrait du 21e siècle",3
1562,28 Weeks Later,2
810,Shrek the Third,1
5723,Once,3
285,Pirates of the Caribbean: At World's End,2
3432,Mr. Brooks,2
1872,Rise: Blood Hunter,3
50153,The Man from Planet X,2
5488,싸이보그지만 괜찮아,3
8748,Eagle vs Shark,3
3489,88 Minutes,3
298,Ocean's Thirteen,3
2241,Sonnenallee,2
1990,Paranoid Park,1
1979,4: Rise of the Silver Surfer,2
45664,Who the #$&% Is Jackson Pollock?,2
1991,Death Proof,2
33294,Forbrydelser,3
25875,Gui si,2
2748,Viaggio in Italia,2
54934,Swoon,2
2359,Sicko,3
442,Populärmusik från Vittula,3
43836,The Man in the Iron Mask,2
1988,A Mighty Heart,2
3021,1408,2
2196,Death at a Funeral,2
1571,Live Free or Die Hard,3
2959,License to Wed,4
6022,Evening,3
2698,Evan Almighty,4
1858,Transformers,3
675,Harry Potter and the Order of the Phoenix,2
3563,I Now Pronounce You Chuck & Larry,2
26185,McQ,3
27683,The Last Time,3
4688,Across the Universe,3
101897,Boris and Natasha,3
81847,The Dawn Patrol,3
32444,Dorian Blues,3
2270,Stardust,2
757,Murder Most Foul,3
35,The Simpsons Movie,3
5857,I Know Who Killed Me,2
3638,No Reservations,3
8669,Charlie Bartlett,2
2503,The Bourne Ultimatum,3
4516,Mon Meilleur Ami,2
8141,You Kill Me,3
59995,Wild Tigers I Have Known,3
1721,...Più forte ragazzi!,3
8363,Superbad,2
4658,Arctic Tale,3
5956,Joshua,3
6535,Talk to Me,2
1127,Princesas,3
1393,Die Höhle des gelben Hundes,3
2701,Abraham,2
5174,Rush Hour 3,3
4349,The Kingdom,3
4858,The Invasion,3
2082,Halloween,2
1845,2 Days in Paris,3
6609,Keoma,3
2335,Taxi 4,2
4351,Bordertown,3
2882,"Ensemble, c'est tout",2
6916,...altrimenti ci arrabbiamo!,3
84242,Stories of Lost Souls,3
1992,Planet Terror,2
5176,3:10 to Yuma,2
4141,Shoot 'Em Up,2
4347,Atonement,3
523,Requiem,3
2009,"4 luni, 3 săptămîni și 2 zile",3
3469,Far from the Madding Crowd,3
4413,The Brave One,2
6973,In the Valley of Elah,3
7913,Rang De Basanti,2
77210,Design for Living,2
4629,December Boys,2
5353,The Hunting Party,3
2252,Eastern Promises,3
6641,Love and Other Disasters,3
5915,Into the Wild,3
4588,色‧戒,2
2728,Postal,3
2274,The Seeker: The Dark Is Rising,2
7211,Dan in Real Life,3
4538,The Darjeeling Limited,3
2001,We Own the Night,3
4517,Elizabeth: The Golden Age,3
4566,Michael Clayton,1
4520,Sleuth,2
6615,Lars and the Real Girl,2
4513,30 Days of Night,2
5125,Rendition,2
3877,Things We Lost in the Fire,2
8954,Reservation Road,3
4771,Gone Baby Gone,3
4512,The Assassination of Jesse James by the Coward Robert Ford,2
84972,Chronique d'un été,3
1922,Irina Palm,2
2011,Persepolis,3
5708,Control,2
5951,The Jane Austen Book Club,3
114033,...And the Pursuit of Happiness,2
33688,Jonny Vang,3
90374,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",3
27827,Manufacturing Dissent,3
3603,Black Sheep,2
2014,Auf der anderen Seite,3
663,Saw IV,3
27276,双生児 GEMINI,4
48301,少林搭棚大師,3
2015,밀양,3
7347,Tropa de Elite,3
5718,King of California,3
5126,Martian Child,2
4982,American Gangster,3
5559,Bee Movie,2
25755,หมานคร,3
2013,Le scaphandre et le papillon,3
6977,No Country for Old Men,3
4953,Be Kind Rewind,2
26336,Crazy Love,3
5123,August Rush,3
53827,The Dawn Rider,4
5817,Du levande,3
43987,예의없는 것들,3
4515,Lions for Lambs,3
5375,Fred Claus,3
2310,Beowulf,3
2284,Mr. Magorium's Wonder Emporium,3
6639,Love in the Time of Cholera,3
4723,Southland Tales,3
5876,The Mist,3
4523,Enchanted,3
1620,Hitman,3
2268,The Golden Compass,3
6479,I Am Legend,3
6477,Alvin and the Chipmunks,3
7249,Futurama: Bender's Big Score,2
3902,I'm Not There.,3
8272,The Savages,2
6537,El orfanato,3
7326,Juno,3
1874,Goodbye Bafana,3
1989,My Blueberry Nights,1
4946,La Piscine,2
64942,Mary,3
7350,The Bucket List,2
26600,Between Two Worlds,3
7979,The Kite Runner,3
157373,Commune,3
6637,National Treasure: Book of Secrets,3
7345,There Will Be Blood,2
6538,Charlie Wilson's War,3
440,Aliens vs Predator: Requiem,3
6575,Walk Hard: The Dewey Cox Story,2
6076,Keinohrhasen,3
1488,綠草地,3
54318,The Water Horse,4
6023,P.S. I Love You,3
6557,27 Dresses,2
60141,Lavoura Arcaica,2
4787,Cassandra's Dream,3
33358,The Mostly Unfabulous Social Life of Ethan Green,3
5259,ביקור התזמורת,3
8329,[REC],3
2312,In the Name of the King: A Dungeon Siege Tale,3
7191,Cloverfield,2
4170,Trade,2
8875,Timber Falls,3
3575,The Return of Doctor X,3
7278,Meet the Spartans,2
27357,Sztuka spadania,3
4034,L'Homme de Rio,3
1479,"Clean, Shaven",3
2282,À nos amours,3
55294,Canvas,3
7839,Wedding Daze,3
8676,Fool's Gold,1
7992,It's a Free World...,3
7461,Vantage Point,3
25919,Great World of Sound,3
7942,Run Fatboy Run,3
6473,The Marksman,3
7840,"10,000 BC",3
8848,The Bank Job,3
8461,Funny Games,3
2239,Hallam Foe,3
7985,Penelope,3
7343,Cidade dos Homens,3
6391,Meduzot,3
3764,裸の島,2
8944,What Just Happened,3
33166,Downhill Racer,3
383,Mala Noche,3
155,The Dark Knight,3
36527,Phar Lap,3
8456,Never Back Down,3
8457,Drillbit Taylor,3
511,Ziemia obiecana,3
8093,Khadak,3
4942,Leatherheads,3
25904,Marketa Lazarová,3
8988,Stop-Loss,3
7944,Shine a Light,3
7351,Julia,3
8267,El baño del Papa,2
1266,Street Kings,4
8827,99 francs,3
7459,Speed Racer,3
38376,Nathalie...,3
1729,The Forbidden Kingdom,3
9017,Outpost,3
1810,Viva Zapata!,3
8780,Baby Mama,3
26232,Viva Cuba,5
8617,Prom Night,3
6967,Die weisse Massai,3
1726,Iron Man,3
8681,Taken,3
3014,The Man Between,2
43822,The Stars Look Down,3
2454,The Chronicles of Narnia: Prince Caspian,3
217,Indiana Jones and the Kingdom of the Crystal Skull,2
4564,Sex and the City,3
26119,Chato's Land,3
4857,Adieu l'ami,3
37626,St. Ives,2
3687,Flesh Gordon,3
2982,The Lost World,2
31742,Il Posto,3
8645,The Happening,3
1724,The Incredible Hulk,3
5759,Baghead,3
8960,Hancock,2
1938,Angel Face,3
26354,Surfwise,2
27509,The Penalty,3
26302,Sayat Nova,3
32263,David Cross: Let America Laugh,3
27506,West of Zanzibar,4
78321,Canicule,2
45512,Pocket Money,3
80659,Get Well Soon,3
72163,Along Came Jones,3
31658,Hour of the Gun,4
8847,Standard Operating Procedure,1
43869,Wee Willie Winkie,3
8265,Bienvenue chez les ch'tis,3
42718,「エロ事師たち」より 人類学入門,3
428,Sommer '04,3
9010,Silentium,3
68259,El violín,2
4966,Pan Tadeusz,3
572,Naboer,2
6687,Transsiberian,2
2002,Une vieille maîtresse,3
32666,Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,2
8836,The X Files: I Want to Believe,3
70846,ラブ&ポップ,3
117129,家族ゲーム,2
4140,Blindsight,3
1735,The Mummy: Tomb of the Dragon Emperor,3
5038,Vicky Cristina Barcelona,3
1661,Absolute Giganten,3
2012,Stellet Licht,3
155796,Still Life,0
7446,Tropic Thunder,3
8885,Vals Im Bashir,3
5592,La Fille coupée en deux,2
43389,Luci del varietà,1
4944,Burn After Reading,2
85574,The Seventh Cross,4
102305,August Evening,4
26431,The Half Life of Timofey Berezin,3
43177,Son of Lassie,3
3865,Azuloscurocasinegro,3
25795,Ladrones,3
3,Varjoja paratiisissa,3
8908,Maradona by Kusturica,3
4998,Import/Export,3
3041,En la cama,1
47721,Gycklarnas afton,3
1984,1984,2
50011,Look Back in Anger,3
822,জলসাঘর,1
8882,Gomorra,3
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",3
4960,"Synecdoche, New York",3
2397,Fallout,3
25741,Niko: Lentäjän poika,3
69299,Resitance,3
30977,The Adventures of Tom Sawyer,2
8338,Blindness,3
3580,Changeling,3
4701,A Tale of Two Cities,3
8938,도쿄!,3
2588,Caótica Ana,3
52561,The Whole Town's Talking,3
4627,Krabat,3
49355,御用金,3
8892,Un Conte de Noël,3
111759,Don Q Son of Zorro,3
8905,Üç maymun,3
3520,Casanova '70,2
8841,Entre les murs,3
6972,Australia,3
32862,Revenge of the Zombies,3
8966,Twilight,3
2574,Les amants,2
1964,Ein Freund von mir,3
116973,Four Men and a Prayer,3
8881,Che: Part One,3
8880,Che: Part Two,3
25852,Nothing Like the Holidays,3
8055,The Reader,3
3054,The Wrecking Crew,2
5816,Ober,3
2694,Tuya de hun shi,3
4922,The Curious Case of Benjamin Button,3
159849,Why We Fight: Divide and Conquer,4
2253,Valkyrie,2
51817,Zona Zamfirova,1
6936,Ben X,3
4148,Revolutionary Road,3
31047,Jesse Stone: Night Passage,2
8927,De ofrivilliga,3
53519,High and Dizzy,3
87790,Brotherhood of Death,4
26758,Man with the Gun,3
8942,Wendy and Lucy,2
54406,The Young Visiters,2
34696,Fuel,3
